Task_ID,Task_Name,Task_Description,Task_Owner,Task_Type,Category,Revised_Category,Category_Match,Complexity,Time_Human,Time_AI,Time_Human_AI,Comments
ISSUE_000324,Promotion fan-out,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for amit-pandey-medicodio: Promotion fan-out. / Recommended: Script it",amit-pandey-medicodio,Code fix,ENHANCEMENT,ENHANCEMENT,yes,7,07:00,00:30,04:00,"category MECHANICAL_MIGRATION confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000327,Journey/attribution logic verified by reading output,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Repetitive work reported for NandanDate-Medicodio: Journey/attribution logic verified by reading output. / Recommended: Automate with Devin — golden-file tests per rule lane",NandanDate-Medicodio,Tooling / automation,ENHANCEMENT,ENHANCEMENT,yes,7,05:45,00:30,03:30,"category AUTOMATION_OPPORTUNITY confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000329,"Use Devin to generate promotion PR bodies (included PRs, risk, rollback) from the diff.","Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for NandanDate-Medicodio: Use Devin to generate promotion PR bodies (included PRs, risk, rollback) from the diff. / Recommended: PROPOSE: no approved playbook matched; request human direction.",NandanDate-Medicodio,Code fix,ENHANCEMENT,ENHANCEMENT,yes,7,07:00,00:30,04:00,"category MECHANICAL_MIGRATION confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000332,Promotion merged with an open Devin Review finding,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for NandanDate-Medicodio: Promotion merged with an open Devin Review finding. / Recommended: Block promotion while findings are unanswered",NandanDate-Medicodio,Code fix,ENHANCEMENT,ENHANCEMENT,yes,7,07:00,00:30,04:00,"category MECHANICAL_MIGRATION confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000337,Use Devin to script the three-stage promotion so the bodies are generated.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for sameer-s-mansur: Use Devin to script the three-stage promotion so the bodies are generated. / Recommended: PROPOSE: no approved playbook matched; request human direction.",sameer-s-mansur,Code fix,ENHANCEMENT,ENHANCEMENT,yes,7,07:00,00:30,04:00,"category MECHANICAL_MIGRATION confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000341,Promotion fan-out with template bodies,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for sameer-s-mansur: Promotion fan-out with template bodies. / Recommended: Script it",sameer-s-mansur,Code fix,ENHANCEMENT,ENHANCEMENT,yes,7,07:00,00:30,04:00,"category MECHANICAL_MIGRATION confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000342,Same change authored twice across nodejs and react,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Repetitive work reported for jatinkushwaha-medicodio: Same change authored twice across nodejs and react. / Recommended: Automate with Devin — paired change with a shared contract test",jatinkushwaha-medicodio,Tooling / automation,BUG,ENHANCEMENT,no,7,05:45,00:30,03:30,"reported as bug but category AUTOMATION_OPPORTUNITY shows the capability does not exist yet, so it is an enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000356,"Rich feature bodies, template-only promotion bodies","Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for Medicodio-Amit: Rich feature bodies, template-only promotion bodies. / Recommended: Generate promotion bodies from the included PR list",Medicodio-Amit,Code fix,ENHANCEMENT,ENHANCEMENT,yes,7,07:00,00:30,04:00,"category MECHANICAL_MIGRATION confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000359,Trigger-field corrections,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Repetitive work reported for avinash-codio: Trigger-field corrections. / Recommended: Automate with Devin — routing fixture suite",avinash-codio,Tooling / automation,ENHANCEMENT,ENHANCEMENT,yes,7,05:45,00:30,03:30,"category AUTOMATION_OPPORTUNITY confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000361,"Use Devin to generate a routing-trigger fixture suite keyed on `type_of_service_id` / `type_of_visit_id`, so a field mismatch fails a test rather than a chart.","Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for avinash-codio: Use Devin to generate a routing-trigger fixture suite keyed on `type_of_service_id` / `type_of_visit_id`, so a field mismatch fails a test rather than a chart. / Recommended: INVESTIGATE AND PROPOSE: no implementation until a human approves.",avinash-codio,Tooling / automation,BUG,ENHANCEMENT,no,7,05:45,00:30,03:30,"reported as bug but category AUTOMATION_OPPORTUNITY shows the capability does not exist yet, so it is an enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000363,Use Devin to draft his promotion PR bodies.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for avinash-codio: Use Devin to draft his promotion PR bodies. / Recommended: PROPOSE: no approved playbook matched; request human direction.",avinash-codio,Code fix,ENHANCEMENT,ENHANCEMENT,yes,7,07:00,00:30,04:00,"category MECHANICAL_MIGRATION confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000364,Promotion to `release/prod_3.0` within a minute of merge,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for avinash-codio: Promotion to `release/prod_3.0` within a minute of merge. / Recommended: Require the Devin Review finding to be answered before promotion",avinash-codio,Code fix,ENHANCEMENT,ENHANCEMENT,yes,6,06:00,00:30,03:30,"category MECHANICAL_MIGRATION confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000368,"Use Devin to generate a promotion checklist comment (diff summary, findings status, migration presence) so his approval has something concrete to confirm.","Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for sumedh-codio: Use Devin to generate a promotion checklist comment (diff summary, findings status, migration presence) so his approval has something concrete to confirm. / Recommended: PROPOSE: no approved playbook matched; request human direction.",sumedh-codio,Code fix,ENHANCEMENT,ENHANCEMENT,yes,7,07:00,00:30,04:00,"category MECHANICAL_MIGRATION confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000369,Use Devin to script the `Dev_1.0`→`Uat_1.0`→prod chain into a single reviewed unit.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for sumedh-codio: Use Devin to script the `Dev_1.0`→`Uat_1.0`→prod chain into a single reviewed unit. / Recommended: INVESTIGATE AND PROPOSE: no implementation until a human approves.",sumedh-codio,Tooling / automation,ENHANCEMENT,ENHANCEMENT,yes,7,05:45,00:30,03:30,"category AUTOMATION_OPPORTUNITY confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000370,Empty approvals on production promotions,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for sumedh-codio: Empty approvals on production promotions. / Recommended: One-line verdict naming what was verified",sumedh-codio,Code fix,ENHANCEMENT,ENHANCEMENT,yes,7,07:00,00:30,04:00,"category MECHANICAL_MIGRATION confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000377,Use Devin to generate the promotion body from the diff.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for vishnu-saikarthik: Use Devin to generate the promotion body from the diff. / Recommended: PROPOSE: no approved playbook matched; request human direction.",vishnu-saikarthik,Code fix,ENHANCEMENT,ENHANCEMENT,yes,7,07:00,00:30,04:00,"category MECHANICAL_MIGRATION confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000378,Promotion opened and merged within minutes on a template body,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for vishnu-saikarthik: Promotion opened and merged within minutes on a template body. / Recommended: Findings-answered gate before promotion",vishnu-saikarthik,Code fix,ENHANCEMENT,ENHANCEMENT,yes,7,07:00,00:30,04:00,"category MECHANICAL_MIGRATION confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000381,Use Devin to split #393 into a reviewable first slice.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for ashwinsk-medicodio: Use Devin to split #393 into a reviewable first slice. / Recommended: PROPOSE: no approved playbook matched; request human direction.",ashwinsk-medicodio,Code fix,ENHANCEMENT,ENHANCEMENT,yes,7,07:00,00:30,04:00,"category MECHANICAL_MIGRATION confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000317,Empty approvals,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Repetitive work reported for amit-pandey-medicodio: Empty approvals. / Recommended: Improve process — required one-line verdict, or branch protection requiring a non-author approver",amit-pandey-medicodio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000325,One-word approvals,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Repetitive work reported for NandanDate-Medicodio: One-word approvals. / Recommended: Improve process — verdict + what was checked",NandanDate-Medicodio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000343,UI style tweaks committed individually,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Repetitive work reported for jatinkushwaha-medicodio: UI style tweaks committed individually. / Recommended: Continue manually (low risk), but batch them into one PR",jatinkushwaha-medicodio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000352,Draft Devin PRs left idle,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Repetitive work reported for Medicodio-Amit: Draft Devin PRs left idle. / Recommended: Improve process — acceptance criteria and a reviewer at open time",Medicodio-Amit,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000379,Work accumulating on a draft branch without reaching review,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Repetitive work reported for ashwinsk-medicodio: Work accumulating on a draft branch without reaching review. / Recommended: Improve process — smallest reviewable slice per window",ashwinsk-medicodio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000321,Use Devin to answer the 5 open findings on #249 before it merges.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for amit-pandey-medicodio: Use Devin to answer the 5 open findings on #249 before it merges. / Recommended: INVESTIGATE AND PROPOSE: no implementation until a human approves.",amit-pandey-medicodio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000322,Empty-bodied approvals,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for amit-pandey-medicodio: Empty-bodied approvals. / Recommended: Require a non-author approver on Devin PRs, and a one-line verdict",amit-pandey-medicodio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000323,Behaviour changes to a production dashboard with no tests,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for amit-pandey-medicodio: Behaviour changes to a production dashboard with no tests. / Recommended: One state-machine suite before the next batch",amit-pandey-medicodio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000330,Land #405 by adding acceptance criteria and requesting review.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for NandanDate-Medicodio: Land #405 by adding acceptance criteria and requesting review. / Recommended: INVESTIGATE AND PROPOSE: no implementation until a human approves.",NandanDate-Medicodio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000331,One-word approvals,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for NandanDate-Medicodio: One-word approvals. / Recommended: Verdict template; treat >20-file PRs as requiring a written check",NandanDate-Medicodio,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000338,Use Devin to write fixtures for the gender-resolution precedence rules he just shipped.,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Delegation opportunity recorded for sameer-s-mansur: Use Devin to write fixtures for the gender-resolution precedence rules he just shipped. / Recommended: INVESTIGATE AND PROPOSE: no implementation until a human approves.",sameer-s-mansur,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
ISSUE_000339,Production batch-semantics changes with zero tests,"Work carried out: unresolved repository: repository history was not read (no local checkout with history) / Code now: target repository unresolved, so no code was inspected / Reported: Recurring pattern flagged for sameer-s-mansur: Production batch-semantics changes with zero tests. / Recommended: Delegate the invariant suite to Devin",sameer-s-mansur,Process change,ENHANCEMENT,ENHANCEMENT,yes,8,04:00,00:15,02:15,"category PROCESS_PRACTICE confirms the reported enhancement. state DEV_REVIEW, review PENDING. nothing changed (dry run)."
